CustomerID,FirstName,LastName,Email,Age,Gender,Country,City,Segment,RegistrationDate,TenureDays,IsActive,TotalOrders,TotalRevenue,TotalNetRevenue,AvgOrderValue,MaxOrderValue,TotalQuantity,UniqueCategories,FirstPurchaseDate,LastPurchaseDate,DaysSinceLastPurchase,OrderFrequencyPerMonth,CLV,TotalTransactions,TotalTransactionAmount,AvgTransactionAmount,RevenueTier,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,IsChurned,ChurnProbability,ChurnPrediction,ChurnRiskBand,ETLTimestamp,RevenuePerDay,IsHighValue,IsNewCustomer,ExportDate
CUST00396,Jennifer,Ramirez,jennifer.ramirez395@example.com,50,Male,Spain,City_11,Individual,2022-11-24 04:50:33,767,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9999.0,0.0,0.0,0.0,0.0,0.0,No Revenue,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,0.0,0,0,2026-05-07
CUST00397,John,Sanchez,john.sanchez396@example.com,46,Non-binary,France,City_29,Enterprise,2023-06-17 15:30:13,562,True,4.0,6218.67,6139.06,1554.67,4114.02,26.0,3.0,2024-03-20 12:03:34,2024-11-17 09:59:12,43.0,0.43,23892.78,6.0,5766.62,961.1,High,4,3,2,9,Need Attention,0,0.05,0,Low,2026-05-07 22:22:23.740018,11.07,0,0,2026-05-07
CUST00398,Mia,Clark,mia.clark397@example.com,64,Male,Australia,City_5,Enterprise,2022-11-13 06:39:28,778,True,6.0,18381.09,18304.48,3063.52,11643.51,50.0,5.0,2022-03-06 23:23:47,2023-10-31 02:00:45,426.0,0.18,19560.05,20.0,19099.58,954.98,VIP,1,5,5,11,At Risk,1,0.98,1,High,2026-05-07 22:22:23.740018,23.63,1,0,2026-05-07
CUST00399,Liam,Jackson,liam.jackson398@example.com,50,Non-binary,Netherlands,City_3,Startup,2024-09-12 06:06:17,109,True,2.0,8106.22,8080.86,4053.11,7333.94,30.0,2.0,2022-11-10 22:46:29,2023-03-11 01:32:47,660.0,0.08,11379.89,3.0,2473.09,824.36,High,1,1,2,4,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,74.37,0,0,2026-05-07
CUST00400,Thomas,Davis,thomas.davis399@example.com,22,Prefer not to say,Belgium,City_19,Startup,2023-02-15 02:01:59,684,True,4.0,10455.74,10391.56,2613.94,7718.42,71.0,3.0,2024-01-29 17:42:09,2024-11-11 10:57:28,49.0,0.36,34074.51,12.0,15697.97,1308.16,VIP,4,3,3,10,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,15.29,0,0,2026-05-07
CUST00401,Mary,Sanchez,mary.sanchez400@example.com,65,Male,United States,City_2,Enterprise,2024-02-25 03:00:55,309,True,1.0,75.44,62.53,75.44,75.44,15.0,1.0,2024-04-26 23:23:07,2024-04-26 23:23:07,247.0,0.12,334.44,2.0,2909.87,1454.94,Low,2,1,1,4,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,0.24,0,0,2026-05-07
CUST00402,Jennifer,Johnson,jennifer.johnson401@example.com,36,Non-binary,Germany,City_21,SMB,2024-01-29 21:47:15,335,True,2.0,6546.64,6520.69,3273.32,5895.17,44.0,2.0,2024-01-15 12:32:49,2024-06-18 01:47:26,195.0,0.17,20481.63,3.0,2029.39,676.46,High,2,1,2,5,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,19.54,0,0,2026-05-07
CUST00403,Joseph,Lee,joseph.lee402@example.com,21,Prefer not to say,Italy,City_17,Startup,2023-01-26 02:28:43,704,True,4.0,14132.78,14122.89,3533.2,5977.57,69.0,3.0,2024-01-28 05:22:35,2024-11-06 11:31:45,54.0,0.36,45921.05,14.0,12716.81,908.34,VIP,4,3,4,11,Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,20.07,0,0,2026-05-07
CUST00404,Mary,Hernandez,mary.hernandez403@example.com,52,Prefer not to say,Belgium,City_7,Enterprise,2022-03-20 21:55:12,1015,True,5.0,17908.23,17832.93,3581.65,10038.06,78.0,4.0,2022-03-08 12:14:29,2024-05-23 07:29:06,221.0,0.15,19075.4,21.0,20833.16,992.06,VIP,2,4,4,10,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,17.64,1,0,2026-05-07
CUST00405,Sarah,Robinson,sarah.robinson404@example.com,66,Male,Spain,City_5,Individual,2022-05-24 09:08:10,951,True,4.0,19325.45,19302.57,4831.36,7775.57,63.0,3.0,2024-04-04 09:45:24,2024-11-04 13:53:10,56.0,0.45,78375.44,7.0,8249.19,1178.46,VIP,4,3,5,12,Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,20.32,1,0,2026-05-07
CUST00406,John,White,john.white405@example.com,34,Female,United Kingdom,City_22,SMB,2024-09-12 07:50:17,109,True,9.0,30186.79,30086.29,3354.09,7454.63,171.0,6.0,2024-01-01 22:48:16,2024-12-30 20:00:44,0.0,0.75,91059.33,14.0,12927.04,923.36,VIP,5,5,5,15,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,276.94,1,0,2026-05-07
CUST00407,Elizabeth,Garcia,elizabeth.garcia406@example.com,61,Female,Spain,City_11,Individual,2023-10-21 00:02:57,436,True,4.0,5925.6,5869.45,1481.4,2829.69,50.0,4.0,2022-04-01 13:34:56,2024-03-08 15:53:30,297.0,0.12,6462.68,5.0,4327.21,865.44,High,1,3,2,6,Need Attention,1,0.98,1,High,2026-05-07 22:22:23.740018,13.59,0,0,2026-05-07
CUST00408,Ethan,Ramirez,ethan.ramirez407@example.com,46,Prefer not to say,Germany,Unknown,Startup,2023-03-06 19:23:11,665,True,4.0,13209.88,13144.79,3302.47,7252.27,73.0,3.0,2024-01-03 19:16:35,2024-07-02 10:23:11,181.0,0.34,39958.06,9.0,10710.93,1190.1,VIP,2,3,3,8,At Risk,1,0.95,1,High,2026-05-07 22:22:23.740018,19.86,0,0,2026-05-07
CUST00409,Evelyn,Miller,evelyn.miller408@example.com,47,Female,Belgium,City_11,Individual,2022-03-10 11:40:25,1026,True,1.0,2776.36,2759.19,2776.36,2776.36,26.0,1.0,2024-11-17 06:19:53,2024-11-17 06:19:53,43.0,0.71,70700.33,2.0,852.05,426.02,High,4,1,1,6,New Customer,0,0.04,0,Low,2026-05-07 22:22:23.740018,2.71,0,0,2026-05-07
CUST00410,Mason,Thomas,mason.thomas409@example.com,46,Female,Germany,City_47,SMB,2022-01-06 12:11:34,1089,False,8.0,33700.53,33582.16,4212.57,8797.99,129.0,5.0,2022-08-21 07:33:20,2024-05-28 01:21:29,216.0,0.28,42809.84,20.0,20238.9,1011.94,VIP,2,5,5,12,At Risk,1,0.98,1,High,2026-05-07 22:22:23.740018,30.95,1,0,2026-05-07
CUST00411,Sarah,Ramirez,sarah.ramirez410@example.com,63,Non-binary,Sweden,City_5,Enterprise,2023-06-03 03:53:20,576,True,2.0,5550.77,5511.77,2775.38,4915.61,51.0,2.0,2024-02-08 04:00:21,2024-06-16 21:52:21,196.0,0.19,18644.46,4.0,2524.46,631.12,High,2,1,2,5,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,9.64,0,0,2026-05-07
CUST00412,Elizabeth,Sanchez,elizabeth.sanchez411@example.com,70,Non-binary,United States,City_36,Enterprise,2022-07-23 05:18:37,891,False,3.0,2911.13,2871.72,970.38,2174.93,50.0,2.0,2022-12-17 21:38:22,2023-11-19 09:45:30,407.0,0.12,4290.29,9.0,11834.01,1314.89,High,1,2,1,4,Lost,1,0.99,1,High,2026-05-07 22:22:23.740018,3.27,0,0,2026-05-07
CUST00413,Mia,King,mia.king412@example.com,46,Non-binary,United States,City_6,SMB,2024-09-16 17:18:29,105,True,1.0,6754.65,6731.94,6754.65,6754.65,26.0,1.0,2024-12-11 16:08:35,2024-12-11 16:08:35,19.0,1.6,389281.14,2.0,2240.27,1120.14,High,5,1,2,8,New Customer,0,0.03,0,Low,2026-05-07 22:22:23.740018,64.33,0,0,2026-05-07
CUST00414,Harper,Garcia,harper.garcia413@example.com,52,Prefer not to say,United Kingdom,City_22,Individual,2023-02-11 22:24:00,687,True,5.0,10162.4,10113.33,2032.48,4618.52,60.0,4.0,2024-01-03 05:35:56,2024-05-01 17:11:45,243.0,0.42,30739.86,11.0,13147.84,1195.26,VIP,2,4,3,9,At Risk,1,0.96,1,High,2026-05-07 22:22:23.740018,14.79,0,0,2026-05-07
CUST00415,Jennifer,Sanchez,jennifer.sanchez414@example.com,58,Female,Italy,City_39,Individual,2022-09-09 00:12:45,843,True,2.0,1811.89,1787.8,905.94,1009.96,31.0,2.0,2024-04-14 09:36:10,2024-11-05 22:03:44,54.0,0.23,7630.84,3.0,3679.1,1226.37,Medium,4,1,1,6,New Customer,0,0.03,0,Low,2026-05-07 22:22:23.740018,2.15,0,0,2026-05-07
CUST00416,Ethan,Martin,ethan.martin415@example.com,54,Male,France,City_40,SMB,2023-11-18 08:49:18,408,True,3.0,5086.36,5042.81,1695.45,4025.45,28.0,2.0,2024-06-23 11:50:50,2024-10-24 01:25:15,67.0,0.48,29313.5,7.0,8235.0,1176.43,High,4,2,2,8,New Customer,0,0.04,0,Low,2026-05-07 22:22:23.740018,12.47,0,0,2026-05-07
CUST00417,Noah,Perez,noah.perez416@example.com,41,Female,Germany,Unknown,Enterprise,2024-05-07 00:08:12,237,True,5.0,17176.77,17119.21,3435.35,9949.97,64.0,5.0,2022-06-05 03:24:49,2024-04-30 20:46:11,243.0,0.16,20030.42,12.0,13373.69,1114.47,VIP,2,4,4,10,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,72.48,1,0,2026-05-07
CUST00418,Lucas,Anderson,lucas.anderson417@example.com,46,Prefer not to say,United Kingdom,City_46,Individual,2023-10-27 09:19:26,430,True,1.0,4834.98,4826.47,4834.98,4834.98,16.0,1.0,2024-01-07 04:03:40,2024-01-07 04:03:40,358.0,0.08,14788.56,0.0,0.0,0.0,High,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,11.24,0,0,2026-05-07
CUST00419,Olivia,Perez,olivia.perez418@example.com,46,Non-binary,France,City_2,Startup,2024-05-21 08:07:25,223,True,6.0,22448.27,22370.78,3741.38,10654.94,111.0,5.0,2024-03-17 22:51:54,2024-12-02 22:56:12,27.0,0.64,85647.58,19.0,18729.28,985.75,VIP,5,5,5,15,Champion,0,0.03,0,Low,2026-05-07 22:22:23.740018,100.66,1,0,2026-05-07
CUST00420,Liam,Hernandez,liam.hernandez419@example.com,63,Prefer not to say,United Kingdom,City_28,SMB,2022-01-16 00:30:45,1079,False,5.0,17146.17,17092.17,3429.23,6551.19,55.0,4.0,2024-01-27 06:41:56,2024-11-16 11:54:39,44.0,0.45,55547.5,11.0,14121.65,1283.79,VIP,4,4,4,12,Champion,0,0.08,0,Low,2026-05-07 22:22:23.740018,15.89,1,0,2026-05-07
CUST00421,Michael,Jones,michael.jones420@example.com,70,Non-binary,France,City_42,Startup,2022-06-23 18:57:38,921,False,6.0,26780.18,26718.86,4463.36,7991.91,110.0,4.0,2022-06-01 03:19:03,2024-03-12 19:20:26,293.0,0.19,31096.82,18.0,15735.8,874.21,VIP,1,5,5,11,At Risk,1,0.99,1,High,2026-05-07 22:22:23.740018,29.08,1,0,2026-05-07
CUST00422,David,Allen,david.allen421@example.com,48,Prefer not to say,Sweden,City_11,Startup,2022-04-27 21:17:39,977,False,4.0,5376.21,5310.15,1344.05,3814.83,47.0,3.0,2024-04-27 05:25:05,2024-10-20 20:39:22,70.0,0.49,23833.81,10.0,11987.07,1198.71,High,4,3,2,9,Need Attention,0,0.06,0,Low,2026-05-07 22:22:23.740018,5.5,0,0,2026-05-07
CUST00423,Olivia,Davis,olivia.davis422@example.com,52,Male,Netherlands,City_39,Enterprise,2022-08-20 13:08:47,863,True,4.0,9496.12,9438.4,2374.03,6090.16,59.0,3.0,2024-03-03 06:30:29,2024-12-15 03:30:42,15.0,0.4,34431.3,5.0,4417.34,883.47,High,5,3,3,11,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,11.0,0,0,2026-05-07
CUST00424,Lucas,King,lucas.king423@example.com,46,Non-binary,Australia,City_28,SMB,2024-04-27 13:04:49,247,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9999.0,0.0,0.0,4.0,4753.13,1188.28,No Revenue,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,0.0,0,0,2026-05-07
CUST00425,Harper,Allen,harper.allen424@example.com,69,Non-binary,Australia,City_11,Individual,2022-02-25 23:13:34,1038,False,3.0,12236.75,12211.07,4078.92,7013.22,50.0,3.0,2024-01-05 21:35:05,2024-08-13 09:54:14,139.0,0.25,37323.79,8.0,7833.0,979.12,VIP,2,2,3,7,Need Attention,1,0.98,1,High,2026-05-07 22:22:23.740018,11.79,0,0,2026-05-07
CUST00426,Charles,Gonzalez,charles.gonzalez425@example.com,38,Female,Italy,City_4,Individual,2023-07-28 13:22:10,521,True,2.0,1528.28,1524.46,764.14,1016.34,16.0,2.0,2024-01-27 11:56:14,2024-09-09 02:48:05,112.0,0.18,4951.08,12.0,15077.25,1256.44,Medium,3,1,1,5,Promising,1,0.95,1,High,2026-05-07 22:22:23.740018,2.93,0,0,2026-05-07
CUST00427,Sophia,Thompson,sophia.thompson426@example.com,49,Prefer not to say,France,City_7,SMB,2024-06-23 21:31:50,189,True,4.0,13724.55,13653.45,3431.14,7174.44,73.0,3.0,2022-05-05 05:00:20,2023-09-01 12:52:46,486.0,0.13,15493.18,13.0,15400.69,1184.67,VIP,1,3,4,8,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,72.62,0,0,2026-05-07
CUST00428,Abigail,Thompson,abigail.thompson427@example.com,40,Female,Netherlands,City_22,Enterprise,2024-05-08 07:37:43,236,True,4.0,8755.6,8702.13,2188.9,5759.67,55.0,4.0,2024-08-15 06:32:10,2024-11-10 05:46:48,50.0,0.89,69980.89,13.0,15653.27,1204.1,High,4,3,2,9,Need Attention,0,0.04,0,Low,2026-05-07 22:22:23.740018,37.1,0,0,2026-05-07
CUST00429,John,Martinez,john.martinez428@example.com,50,Prefer not to say,France,Unknown,Individual,2022-08-19 01:20:11,864,True,2.0,7894.54,7871.14,3947.27,5965.51,20.0,2.0,2024-05-05 15:35:45,2024-07-07 23:43:23,175.0,0.25,36169.55,8.0,8603.94,1075.49,High,2,1,2,5,Lost,1,0.97,1,High,2026-05-07 22:22:23.740018,9.14,0,0,2026-05-07
CUST00430,Amelia,Thomas,amelia.thomas429@example.com,20,Male,Italy,City_13,Individual,2023-10-30 15:36:36,427,False,2.0,14381.78,14346.45,7190.89,7687.86,34.0,1.0,2024-03-07 06:10:54,2024-10-02 00:04:27,89.0,0.2,52845.8,5.0,2981.93,596.39,VIP,3,1,4,8,Need Attention,0,0.18,0,Low,2026-05-07 22:22:23.740018,33.68,0,0,2026-05-07
CUST00431,Jennifer,Miller,jennifer.miller430@example.com,35,Female,Germany,City_27,Individual,2022-07-17 23:30:48,896,True,4.0,11967.14,11939.94,2991.78,8941.34,52.0,3.0,2024-03-26 13:56:55,2024-11-26 05:41:24,34.0,0.44,46967.81,9.0,10473.84,1163.76,VIP,4,3,3,10,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,13.36,0,0,2026-05-07
CUST00432,Liam,Martinez,liam.martinez431@example.com,42,Non-binary,United Kingdom,City_45,Enterprise,2022-03-06 23:29:34,1029,True,2.0,4663.8,4642.29,2331.9,4512.3,34.0,1.0,2024-10-18 11:48:55,2024-12-25 00:47:49,5.0,0.83,69957.0,11.0,12384.17,1125.83,High,5,1,1,7,New Customer,0,0.02,0,Low,2026-05-07 22:22:23.740018,4.53,0,0,2026-05-07
CUST00433,Thomas,Taylor,thomas.taylor432@example.com,59,Male,Netherlands,City_36,Individual,2023-04-24 20:42:15,615,True,3.0,13816.72,13779.4,4605.57,6738.32,55.0,2.0,2024-05-24 08:40:37,2024-10-09 15:17:02,82.0,0.42,68769.58,8.0,9856.68,1232.08,VIP,3,2,4,9,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,22.47,0,0,2026-05-07
CUST00434,Liam,Gonzalez,liam.gonzalez433@example.com,48,Prefer not to say,Belgium,City_47,Individual,2023-07-21 11:11:37,528,True,4.0,12757.41,12700.78,3189.35,8036.0,54.0,4.0,2024-06-09 04:12:15,2024-10-10 20:36:23,80.0,0.6,68477.27,16.0,12080.95,755.06,VIP,3,3,3,9,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,24.16,0,0,2026-05-07
CUST00435,Linda,Lopez,linda.lopez434@example.com,71,Non-binary,Italy,City_47,Startup,2022-03-03 23:23:19,1032,True,3.0,3302.0,3289.95,1100.67,1507.54,29.0,3.0,2024-03-21 12:27:48,2024-07-06 07:17:16,177.0,0.32,12731.3,8.0,9953.8,1244.22,High,2,2,1,5,Lost,1,0.87,1,High,2026-05-07 22:22:23.740018,3.2,0,0,2026-05-07
CUST00436,Sophia,Martinez,sophia.martinez435@example.com,20,Prefer not to say,Australia,Unknown,Enterprise,2023-07-10 20:05:42,538,False,1.0,3863.98,3850.42,3863.98,3863.98,14.0,1.0,2024-10-31 09:11:56,2024-10-31 09:11:56,60.0,0.51,70517.63,4.0,3642.11,910.53,High,4,1,1,6,New Customer,0,0.02,0,Low,2026-05-07 22:22:23.740018,7.18,0,0,2026-05-07
CUST00437,Logan,Jones,logan.jones436@example.com,57,Non-binary,Germany,City_17,Individual,2022-11-23 08:13:15,768,True,6.0,17578.64,17504.98,2929.77,7538.46,114.0,4.0,2024-01-17 09:38:03,2024-11-23 04:21:46,37.0,0.52,55312.1,20.0,15336.64,766.83,VIP,4,5,4,13,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,22.89,1,0,2026-05-07
CUST00438,James,Lopez,james.lopez437@example.com,63,Prefer not to say,Italy,City_43,Enterprise,2024-11-25 13:17:21,35,True,3.0,1143.56,1089.95,381.19,451.9,22.0,3.0,2024-03-01 16:55:25,2024-06-15 01:53:53,198.0,0.3,4119.07,6.0,7813.59,1302.27,Medium,2,2,1,5,Lost,1,0.96,1,High,2026-05-07 22:22:23.740018,32.67,0,0,2026-05-07
CUST00439,Benjamin,Young,benjamin.young438@example.com,41,Non-binary,United States,City_19,Enterprise,2023-01-23 15:08:34,707,True,4.0,13414.14,13364.18,3353.54,7085.26,65.0,2.0,2024-01-28 00:48:15,2024-05-27 22:05:25,216.0,0.36,43586.0,13.0,13231.15,1017.78,VIP,2,3,3,8,At Risk,1,0.97,1,High,2026-05-07 22:22:23.740018,18.97,0,0,2026-05-07
CUST00440,Amelia,Robinson,amelia.robinson439@example.com,67,Prefer not to say,Germany,City_20,Individual,2024-11-02 01:04:47,58,False,5.0,13921.57,13853.94,2784.31,9585.06,55.0,5.0,2024-01-11 09:56:12,2024-10-18 11:55:59,73.0,0.43,43062.48,10.0,7834.65,783.46,VIP,3,4,4,11,Loyal,0,0.03,0,Low,2026-05-07 22:22:23.740018,240.03,0,0,2026-05-07
CUST00441,Lucas,Lewis,lucas.lewis440@example.com,49,Female,Sweden,City_16,Individual,2022-06-09 16:25:26,935,True,6.0,9686.26,9618.13,1614.38,2726.64,65.0,4.0,2024-04-16 13:45:58,2024-12-14 04:02:12,16.0,0.71,41110.29,16.0,16755.63,1047.23,High,5,5,3,13,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,10.36,0,0,2026-05-07
CUST00442,Patricia,Lee,patricia.lee441@example.com,64,Non-binary,Sweden,City_7,Enterprise,2023-07-04 10:05:42,545,False,2.0,12137.88,12106.51,6068.94,7996.89,46.0,2.0,2022-02-21 09:42:15,2022-10-17 18:40:32,805.0,0.06,12743.03,3.0,3780.1,1260.03,VIP,1,1,3,5,Need Attention,1,1.0,1,High,2026-05-07 22:22:23.740018,22.27,0,0,2026-05-07
CUST00443,Richard,Lee,richard.lee442@example.com,39,Non-binary,Australia,City_4,Enterprise,2024-05-19 17:58:13,225,True,2.0,8992.35,8963.39,4496.18,8019.72,40.0,2.0,2024-02-11 21:37:15,2024-09-15 22:02:44,105.0,0.19,30579.58,4.0,5246.6,1311.65,High,3,1,2,6,Promising,1,0.98,1,High,2026-05-07 22:22:23.740018,39.97,0,0,2026-05-07
CUST00444,Evelyn,Martinez,evelyn.martinez443@example.com,40,Female,Netherlands,City_26,Enterprise,2023-09-24 06:50:49,463,True,6.0,23282.35,23244.02,3880.39,9008.16,100.0,4.0,2022-04-09 18:29:50,2024-02-01 02:23:42,333.0,0.18,25596.56,18.0,18722.28,1040.13,VIP,1,5,5,11,At Risk,1,0.99,1,High,2026-05-07 22:22:23.740018,50.29,1,0,2026-05-07
CUST00445,Emma,Lewis,emma.lewis444@example.com,19,Prefer not to say,United Kingdom,City_37,Startup,2024-08-22 03:56:17,130,True,6.0,14958.3,14887.76,2493.05,6844.15,96.0,3.0,2024-02-26 03:50:18,2024-12-09 01:54:22,21.0,0.59,53179.67,12.0,14703.93,1225.33,VIP,5,5,4,14,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,115.06,0,0,2026-05-07
CUST00446,Harper,Jones,harper.jones445@example.com,44,Non-binary,Sweden,Unknown,SMB,2022-08-29 02:09:57,854,True,3.0,13209.58,13160.83,4403.19,7715.65,58.0,2.0,2024-03-18 15:43:24,2024-12-05 12:39:03,25.0,0.32,50398.92,11.0,7728.08,702.55,VIP,5,2,3,10,New Customer,0,0.07,0,Low,2026-05-07 22:22:23.740018,15.47,0,0,2026-05-07
CUST00447,Mason,Walker,mason.walker446@example.com,59,Female,United States,City_32,Individual,2023-01-03 18:12:26,727,True,3.0,15818.07,15780.96,5272.69,8075.55,48.0,2.0,2024-02-08 03:46:15,2024-11-10 13:48:11,50.0,0.28,53131.25,11.0,12604.49,1145.86,VIP,4,2,4,10,New Customer,0,0.02,0,Low,2026-05-07 22:22:23.740018,21.76,0,0,2026-05-07
CUST00448,Patricia,Lewis,patricia.lewis447@example.com,19,Prefer not to say,France,City_10,Startup,2022-09-10 10:30:17,842,True,2.0,6315.74,6288.37,3157.87,5847.0,26.0,2.0,2024-03-20 07:48:19,2024-04-28 04:29:46,246.0,0.21,24265.74,4.0,5255.37,1313.84,High,2,1,2,5,Lost,1,0.98,1,High,2026-05-07 22:22:23.740018,7.5,0,0,2026-05-07
CUST00449,Susan,Martin,susan.martin448@example.com,43,Non-binary,Netherlands,City_4,Startup,2022-10-03 00:59:26,819,True,2.0,4700.78,4673.9,2350.39,4260.41,20.0,2.0,2022-06-05 23:01:04,2023-08-10 03:30:36,508.0,0.06,5487.58,5.0,4413.75,882.75,High,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,5.74,0,0,2026-05-07
CUST00450,Sarah,Moore,sarah.moore449@example.com,34,Non-binary,France,City_24,Enterprise,2023-10-03 11:26:59,454,False,3.0,8402.58,8368.39,2800.86,4126.43,35.0,3.0,2024-01-17 11:20:41,2024-04-05 10:17:30,269.0,0.26,26439.15,8.0,7783.73,972.97,High,1,2,2,5,Lost,1,0.94,1,High,2026-05-07 22:22:23.740018,18.51,0,0,2026-05-07
CUST00451,Abigail,Brown,abigail.brown450@example.com,57,Prefer not to say,Italy,City_1,SMB,2022-02-08 12:06:09,1056,True,7.0,10417.11,10333.58,1488.16,3020.36,91.0,4.0,2024-02-26 12:22:15,2024-12-21 07:51:03,9.0,0.69,37034.86,9.0,10521.15,1169.02,VIP,5,5,3,13,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,9.86,0,0,2026-05-07
CUST00452,William,Thompson,william.thompson451@example.com,50,Female,Germany,City_28,Individual,2022-10-06 15:03:00,816,True,2.0,477.4,460.57,238.7,275.06,4.0,2.0,2024-06-25 13:57:16,2024-07-31 13:35:36,152.0,0.32,2780.6,9.0,10342.33,1149.15,Low,2,1,1,4,Lost,1,0.97,1,High,2026-05-07 22:22:23.740018,0.59,0,0,2026-05-07
CUST00453,Charles,Allen,charles.allen452@example.com,26,Non-binary,United States,City_6,Startup,2023-06-01 00:46:18,578,False,8.0,20569.84,20458.16,2571.23,8889.81,84.0,5.0,2024-02-05 01:10:46,2024-10-01 04:56:55,90.0,0.74,68461.93,14.0,12307.42,879.1,VIP,3,5,5,13,Loyal,1,0.66,1,Medium,2026-05-07 22:22:23.740018,35.59,1,0,2026-05-07
CUST00454,Mason,Jones,mason.jones453@example.com,60,Prefer not to say,Germany,City_19,Individual,2023-10-02 13:46:45,455,True,3.0,5575.86,5534.75,1858.62,3078.01,53.0,2.0,2024-04-24 15:06:16,2024-09-21 10:10:28,100.0,0.37,24422.27,10.0,10829.08,1082.91,High,3,2,2,7,Promising,1,0.9,1,High,2026-05-07 22:22:23.740018,12.25,0,0,2026-05-07
CUST00455,Harper,Martin,harper.martin454@example.com,71,Non-binary,Spain,City_43,Startup,2024-11-06 15:56:52,54,True,7.0,18211.23,18106.94,2601.6,5774.54,87.0,4.0,2022-01-01 06:52:21,2023-11-23 03:00:50,403.0,0.19,18227.88,22.0,26755.5,1216.16,VIP,1,5,5,11,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,337.24,1,0,2026-05-07
CUST00456,Linda,Robinson,linda.robinson455@example.com,65,Prefer not to say,Australia,City_41,Individual,2023-01-21 12:20:43,709,False,6.0,12513.23,12449.31,2085.54,3144.45,88.0,3.0,2024-03-03 05:25:33,2024-11-12 11:01:58,48.0,0.6,45370.82,19.0,18867.58,993.03,VIP,4,5,3,12,Potential Loyal,0,0.0,0,Low,2026-05-07 22:22:23.740018,17.65,0,0,2026-05-07
CUST00457,Mary,Lewis,mary.lewis456@example.com,56,Non-binary,United Kingdom,City_39,Enterprise,2023-02-19 11:14:16,680,True,5.0,17708.17,17649.63,3541.63,5932.38,76.0,4.0,2022-11-22 23:36:51,2024-04-14 03:36:03,260.0,0.2,25247.98,15.0,10046.6,669.77,VIP,2,4,4,10,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,26.04,1,0,2026-05-07
CUST00458,Jessica,Williams,jessica.williams457@example.com,46,Male,United Kingdom,City_31,Enterprise,2022-09-05 07:19:32,847,True,4.0,9863.76,9803.02,2465.94,4609.8,54.0,2.0,2024-03-05 01:45:38,2024-11-20 11:02:36,40.0,0.41,36002.72,8.0,10565.12,1320.64,High,4,3,3,10,Potential Loyal,0,0.04,0,Low,2026-05-07 22:22:23.740018,11.65,0,0,2026-05-07
CUST00459,David,Brown,david.brown458@example.com,59,Female,United Kingdom,City_13,SMB,2022-06-17 22:05:49,926,True,4.0,8000.69,7960.95,2000.17,2967.66,56.0,4.0,2024-04-01 09:09:12,2024-11-22 15:13:52,38.0,0.45,32090.68,17.0,17752.69,1044.28,High,4,3,2,9,Need Attention,0,0.01,0,Low,2026-05-07 22:22:23.740018,8.64,0,0,2026-05-07
CUST00460,Karen,White,karen.white459@example.com,72,Female,Spain,City_7,Enterprise,2023-08-18 06:11:20,500,True,7.0,18202.75,18114.8,2600.39,3518.97,112.0,5.0,2022-01-08 21:18:21,2024-05-17 20:10:33,226.0,0.2,18353.6,15.0,10591.54,706.1,VIP,2,5,4,11,At Risk,1,0.98,1,High,2026-05-07 22:22:23.740018,36.41,1,0,2026-05-07
CUST00461,Abigail,Jackson,abigail.jackson460@example.com,43,Male,United Kingdom,City_2,Startup,2022-03-02 03:45:28,1034,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9999.0,0.0,0.0,1.0,1383.38,1383.38,No Revenue,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,0.0,0,0,2026-05-07
